Sentence_ID,Token string,Token kind,Contextual features,Morphological features,Part-of-speech features,Type of Named Entity
1903,amburadul,WORD,,LowerCase,OOV,""""""
1904,Semoga,WORD,,"TitleCase, CapStart",OOV,""""""
1904,dihari,WORD,,LowerCase,OOV,""""""
1904,kartini,WORD,,LowerCase,OOV,""""""
1904,ini,WORD,,LowerCase,OOV,""""""
1904,pelyananmu,WORD,,LowerCase,OOV,""""""
1904,yang,WORD,,LowerCase,OOV,""""""
1904,masih,WORD,,LowerCase,OOV,""""""
1904,buruk,WORD,,LowerCase,OOV,""""""
1904,bisa,WORD,,LowerCase,OOV,""""""
1904,lebih,WORD,,LowerCase,OOV,""""""
1904,baik,WORD,,LowerCase,OOV,""""""
1904,lagi,WORD,,LowerCase,OOV,""""""
1904,.,EPUNC,,,,""""""
1904,CS,WORD,OPOS,"UpperCase, CapStart",OOV,""""""
1904,mu,WORD,,LowerCase,OOV,""""""
1904,kurang,WORD,,LowerCase,OOV,""""""
1904,training,WORD,,LowerCase,OOV,""""""
1904,ya,WORD,,LowerCase,OOV,""""""
1904,",",OPUNC,,,,""""""
1904,Di,WORD,,"TitleCase, CapStart",PREP,""""""
1904,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1904,malah,WORD,,LowerCase,OOV,""""""
1904,gak,WORD,,LowerCase,OOV,""""""
1904,bisa,WORD,,LowerCase,OOV,""""""
1904,",",OPUNC,,,,""""""
1904,kan,WORD,,LowerCase,OOV,""""""
1904,LoL,WORD,,,OOV,""""""
1904,.,EPUNC,,,,""""""
1904,Paket,WORD,,"TitleCase, CapStart",OOV,""""""
1904,saya,WORD,,LowerCase,OOV,""""""
1904,kirim,WORD,,LowerCase,OOV,""""""
1904,no,WORD,,LowerCase,OOV,""""""
1904,JX3778920633,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1904,tgl,WORD,,LowerCase,NOUN,""""""
1904,7,NUM,,Digit,,""""""
1904,april,WORD,,LowerCase,OOV,""""""
1904,nyagkut,WORD,,LowerCase,OOV,""""""
1904,di,WORD,,LowerCase,PREP,""""""
1904,mana,WORD,,LowerCase,PREP,""""""
1904,?,EPUNC,,,,""""""
1904,Kalau,WORD,,"TitleCase, CapStart",OOV,""""""
1904,hilang,WORD,,LowerCase,OOV,""""""
1904,bilang,WORD,,LowerCase,OOV,""""""
1904,hilang,WORD,,LowerCase,OOV,""""""
1904,ya,WORD,,LowerCase,OOV,""""""
1904,min,WORD,OPOS,LowerCase,OOV,""""""
1904,!,EPUNC,,,,""""""
1904,Dikirim,WORD,,"TitleCase, CapStart",OOV,""""""
1904,ke,WORD,,LowerCase,OOV,""""""
1904,Banten,WORD,,"TitleCase, CapStart",OOV,""""""
1904,",",OPUNC,,,,""""""
1904,status,WORD,,LowerCase,OOV,""""""
1904,di,WORD,,LowerCase,PREP,""""""
1904,Blitar,WORD,,"TitleCase, CapStart",OOV,""""""
1904,!,EPUNC,,,,""""""
1905,paket,WORD,,LowerCase,OOV,""""""
1905,dengan,WORD,,LowerCase,OOV,""""""
1905,no,WORD,,LowerCase,OOV,""""""
1905,:,PUNC,,,,""""""
1905,JX3778920633,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1905,saya,WORD,,LowerCase,OOV,""""""
1905,kirim,WORD,,LowerCase,OOV,""""""
1905,tgl,WORD,,LowerCase,NOUN,""""""
1905,7,NUM,,Digit,,""""""
1905,april,WORD,,LowerCase,OOV,""""""
1905,dan,WORD,,LowerCase,OOV,""""""
1905,sampai,WORD,,LowerCase,PREP,""""""
1905,sekarang,WORD,,LowerCase,ADV,""""""
1905,belum,WORD,,LowerCase,ADV,""""""
1905,sampai,WORD,,LowerCase,PREP,""""""
1905,sampai,WORD,,LowerCase,PREP,""""""
1905,",",OPUNC,,,,""""""
1905,kamu,WORD,,LowerCase,OOV,""""""
1905,kemanakan,WORD,,LowerCase,OOV,""""""
1905,paketnya,WORD,,LowerCase,NOUN,""""""
1905,?,EPUNC,,,,""""""
1905,!,EPUNC,,,,""""""
1905,Kerja,WORD,,"TitleCase, CapStart",OOV,""""""
1905,itu,WORD,,LowerCase,OOV,""""""
1905,yang,WORD,,LowerCase,OOV,""""""
1905,benar,WORD,,LowerCase,OOV,""""""
1905,!,EPUNC,,,,""""""
1905,Pelayananmu,WORD,,"TitleCase, CapStart",OOV,""""""
1905,kok,WORD,,LowerCase,OOV,""""""
1905,masih,WORD,,LowerCase,OOV,""""""
1905,buruk,WORD,,LowerCase,OOV,""""""
1905,saja,WORD,,LowerCase,OOV,""""""
1905,.,EPUNC,,,,""""""
1906,Paket,WORD,,"TitleCase, CapStart",OOV,""""""
1906,dengan,WORD,,LowerCase,OOV,""""""
1906,no,WORD,,LowerCase,OOV,""""""
1906,resi,WORD,,LowerCase,OOV,""""""
1906,:,PUNC,,,,""""""
1906,JX3778920633,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1906,saya,WORD,,LowerCase,OOV,""""""
1906,kirim,WORD,,LowerCase,OOV,""""""
1906,dari,WORD,,LowerCase,PREP,""""""
1906,tgl,WORD,,LowerCase,NOUN,""""""
1906,7,NUM,,Digit,,""""""
1906,april,WORD,,LowerCase,OOV,""""""
1906,dan,WORD,,LowerCase,OOV,""""""
1906,sampai,WORD,,LowerCase,PREP,""""""
1906,sekarang,WORD,,LowerCase,ADV,""""""
1906,belum,WORD,,LowerCase,ADV,""""""
1906,sampai,WORD,,LowerCase,PREP,""""""
1906,sampai,WORD,,LowerCase,PREP,""""""
1906,",",OPUNC,,,,""""""
1906,kamu,WORD,,LowerCase,OOV,""""""
1906,kemanakan,WORD,,LowerCase,OOV,""""""
1906,paketnya,WORD,,LowerCase,NOUN,""""""
1906,!,EPUNC,,,,""""""
1906,!,EPUNC,,,,""""""
1906,Kerja,WORD,,"TitleCase, CapStart",OOV,""""""
1906,yang,WORD,,LowerCase,OOV,""""""
1906,benar,WORD,,LowerCase,OOV,""""""
1906,!,EPUNC,,,,""""""
1906,Pelayananmu,WORD,,"TitleCase, CapStart",OOV,""""""
1906,kok,WORD,,LowerCase,OOV,""""""
1906,masih,WORD,,LowerCase,OOV,""""""
1906,buruk,WORD,,LowerCase,OOV,""""""
1906,saja,WORD,,LowerCase,OOV,""""""
1907,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
1907,kak,WORD,,LowerCase,NOUN,""""""
1907,atas,WORD,,LowerCase,OOV,""""""
1907,ketidaknyamanannya,WORD,,LowerCase,OOV,""""""
1907,mohon,WORD,,LowerCase,OOV,""""""
1907,maaf,WORD,,LowerCase,OOV,""""""
1907,.,EPUNC,,,,""""""
1907,Informasi,WORD,,"TitleCase, CapStart",OOV,""""""
1907,kirimannya,WORD,,LowerCase,OOV,""""""
1907,disampaikan,WORD,,LowerCase,OOV,""""""
1907,vi,WORD,,LowerCase,OOV,""""""
1907,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1907,ya,WORD,,LowerCase,OOV,""""""
1907,.,EPUNC,,,,""""""
1907,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
1907,^,PUNC,,,,""""""
1907,Futuh,WORD,,"TitleCase, CapStart",OOV,""""""
1908,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
1908,kak,WORD,,LowerCase,NOUN,""""""
1908,ArnessaRN,WORD,,,OOV,""""""
1908,",",OPUNC,,,,""""""
1908,maaf,WORD,,LowerCase,OOV,""""""
1908,ya,WORD,,LowerCase,OOV,""""""
1908,udah,WORD,,LowerCase,ADV,""""""
1908,buat,WORD,,LowerCase,PREP,""""""
1908,kecewa,WORD,,LowerCase,OOV,""""""
1908,mengenai,WORD,,LowerCase,OOV,""""""
1908,kendala,WORD,,LowerCase,OOV,""""""
1908,pesanan,WORD,,LowerCase,OOV,""""""
1908,yang,WORD,,LowerCase,OOV,""""""
1908,dialami,WORD,,LowerCase,OOV,""""""
1908,.,EPUNC,,,,""""""
1908,Shopee,WORD,,"TitleCase, CapStart",NOUN,""""""
1908,selalu,WORD,,LowerCase,OOV,""""""
1908,memberikan,WORD,,LowerCase,OOV,""""""
1908,pelayanan,WORD,,LowerCase,OOV,""""""
1908,yg,WORD,,LowerCase,OOV,""""""
1908,terbaik,WORD,,LowerCase,OOV,""""""
1908,untuk,WORD,,LowerCase,OOV,""""""
1908,semua,WORD,,LowerCase,OOV,""""""
1908,pengguna,WORD,,LowerCase,OOV,""""""
1908,.,EPUNC,,,,""""""
1908,Agar,WORD,,"TitleCase, CapStart",OOV,""""""
1908,bisa,WORD,,LowerCase,OOV,""""""
1908,aku,WORD,,LowerCase,OOV,""""""
1908,bantu,WORD,,LowerCase,OOV,""""""
1908,pengecekan,WORD,,LowerCase,OOV,""""""
1908,",",OPUNC,,,,""""""
1908,kakak,WORD,,LowerCase,OOV,""""""
1908,bisa,WORD,,LowerCase,OOV,""""""
1908,infoin,WORD,,LowerCase,OOV,""""""
1908,ke,WORD,,LowerCase,OOV,""""""
1908,aku,WORD,,LowerCase,OOV,""""""
1908,Username,WORD,,"TitleCase, CapStart",OOV,""""""
1908,dan,WORD,,LowerCase,OOV,""""""
1908,Nomor,WORD,,"TitleCase, CapStart",OOV,""""""
1908,Pesanan,WORD,,"TitleCase, CapStart",OOV,""""""
1908,di,WORD,,LowerCase,PREP,""""""
1908,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1908,ya,WORD,,LowerCase,OOV,""""""
1908,kak,WORD,,LowerCase,NOUN,""""""
1908,",",OPUNC,,,,""""""
1908,aku,WORD,,LowerCase,OOV,""""""
1908,tunggu,WORD,,LowerCase,OOV,""""""
1908,.,EPUNC,,,,""""""
1908,Terima,WORD,,"TitleCase, CapStart",OOV,""""""
1908,kasih,WORD,,LowerCase,OOV,""""""
1908,^,PUNC,,,,""""""
1908,UI,WORD,,"UpperCase, CapStart",OOV,""""""
1909,Lah,WORD,,"TitleCase, CapStart",OOV,""""""
1909,di,WORD,,LowerCase,PREP,""""""
1909,kota,WORD,,LowerCase,OOV,""""""
1909,sy,WORD,,LowerCase,OOV,""""""
1909,jnt,WORD,,LowerCase,OOV,""""""
1909,plg,WORD,,LowerCase,OOV,""""""
1909,bgus,WORD,,LowerCase,OOV,""""""
1909,",",OPUNC,,,,""""""
1909,suka,WORD,,LowerCase,OOV,""""""
1909,kasih,WORD,,LowerCase,OOV,""""""
1909,fasilitas,WORD,,LowerCase,OOV,""""""
1909,ke,WORD,,LowerCase,OOV,""""""
1909,seller,WORD,,LowerCase,OOV,""""""
1909,",",OPUNC,,,,""""""
1909,yg,WORD,,LowerCase,OOV,""""""
1909,lain,WORD,,LowerCase,OOV,""""""
1909,mah,WORD,,LowerCase,OOV,""""""
1909,boro2,WORD,,"LowerCase, CharDigit",OOV,""""""
1909,",",OPUNC,,,,""""""
1909,mana,WORD,,LowerCase,PREP,""""""
1909,lelet,WORD,,LowerCase,OOV,""""""
1909,parah,WORD,,LowerCase,OOV,""""""
1909,si,WORD,,LowerCase,OOV,""""""
1909,shopeexp,WORD,,LowerCase,OOV,""""""
1910,ga,WORD,,LowerCase,ADV,""""""
1910,nyambung,WORD,,LowerCase,OOV,""""""
1910,kamu,WORD,,LowerCase,OOV,""""""
1910,",",OPUNC,,,,""""""
1910,jadi,WORD,,LowerCase,OOV,""""""
1910,sopi,WORD,,LowerCase,OOV,""""""
1910,itu,WORD,,LowerCase,OOV,""""""
1910,memutus,WORD,,LowerCase,OOV,""""""
1910,kontrak,WORD,,LowerCase,OOV,""""""
1910,j,WORD,,LowerCase,OOV,""""""
1910,&,PUNC,,,,""""""
1910,amp,WORD,,LowerCase,OOV,""""""
1910,;,PUNC,,,,""""""
1910,t,WORD,,LowerCase,OOV,""""""
1910,",",OPUNC,,,,""""""
1910,jadi,WORD,,LowerCase,OOV,""""""
1910,seller,WORD,,LowerCase,OOV,""""""
1910,yg,WORD,,LowerCase,OOV,""""""
1910,pake,WORD,,LowerCase,VERB,""""""
1910,j,WORD,,LowerCase,OOV,""""""
1910,&,PUNC,,,,""""""
1910,amp,WORD,,LowerCase,OOV,""""""
1910,;,PUNC,,,,""""""
1910,t,WORD,,LowerCase,OOV,""""""
1910,ga,WORD,,LowerCase,ADV,""""""
1910,bisa,WORD,,LowerCase,OOV,""""""
1910,pake,WORD,,LowerCase,VERB,""""""
1910,j,WORD,,LowerCase,OOV,""""""
1910,&,PUNC,,,,""""""
1910,amp,WORD,,LowerCase,OOV,""""""
1910,;,PUNC,,,,""""""
1910,t,WORD,,LowerCase,OOV,""""""
1910,lagi,WORD,,LowerCase,OOV,""""""
1910,",",OPUNC,,,,""""""
1910,itu,WORD,,LowerCase,OOV,""""""
1910,postingan,WORD,,LowerCase,OOV,""""""
1910,diatas,WORD,,LowerCase,OOV,""""""
1910,pengen,WORD,,LowerCase,OOV,""""""
1910,semoga,WORD,,LowerCase,OOV,""""""
1910,sopi,WORD,,LowerCase,OOV,""""""
1910,balikin,WORD,,LowerCase,OOV,""""""
1910,j,WORD,,LowerCase,OOV,""""""
1910,&,PUNC,,,,""""""
1910,amp,WORD,,LowerCase,OOV,""""""
1910,;,PUNC,,,,""""""
1910,t,WORD,,LowerCase,OOV,""""""
1910,lagi,WORD,,LowerCase,OOV,""""""
1910,",",OPUNC,,,,""""""
1910,bukan,WORD,,LowerCase,OOV,""""""
1910,kaya,WORD,,LowerCase,OOV,""""""
1910,katamu,WORD,,LowerCase,OOV,""""""
1910,"""",PUNC,,,,""""""
1910,seller,WORD,,LowerCase,OOV,""""""
1910,ga,WORD,,LowerCase,ADV,""""""
1910,mau,WORD,,LowerCase,ADV,""""""
1910,make,WORD,,LowerCase,OOV,""""""
1910,(,SPUNC,,,,""""""
1910,j,WORD,,LowerCase,OOV,""""""
1910,&,PUNC,,,,""""""
1910,amp,WORD,,LowerCase,OOV,""""""
1910,;,PUNC,,,,""""""
1910,t,WORD,,LowerCase,OOV,""""""
1910,),SPUNC,,,,""""""
1911,Halo,WORD,,"TitleCase, CapStart",OOV,""""""
1911,kak,WORD,,LowerCase,NOUN,""""""
1911,",",OPUNC,,,,""""""
1911,mohon,WORD,,LowerCase,OOV,""""""
1911,maaf,WORD,,LowerCase,OOV,""""""
1911,sebelumnya,WORD,,LowerCase,OOV,""""""
1911,.,EPUNC,,,,""""""
1911,Dengan,WORD,,"TitleCase, CapStart",OOV,""""""
1911,keperluan,WORD,,LowerCase,OOV,""""""
1911,apa,WORD,,LowerCase,OOV,""""""
1911,ya,WORD,,LowerCase,OOV,""""""
1911,kak,WORD,,LowerCase,NOUN,""""""
1911,?,EPUNC,,,,""""""
1911,apakah,WORD,,LowerCase,OOV,""""""
1911,kakak,WORD,,LowerCase,OOV,""""""
1911,berkenan,WORD,,LowerCase,OOV,""""""
1911,proses,WORD,,LowerCase,OOV,""""""
1911,pengiriman,WORD,,LowerCase,OOV,""""""
1911,/,SPUNC,,,,""""""
1911,sedang,WORD,,LowerCase,OOV,""""""
1911,menunggu,WORD,,LowerCase,OOV,""""""
1911,paket,WORD,,LowerCase,OOV,""""""
1911,?,EPUNC,,,,""""""
1911,jika,WORD,,LowerCase,OOV,""""""
1911,iya,WORD,,LowerCase,OOV,""""""
1911,",",OPUNC,,,,""""""
1911,silahkan,WORD,,LowerCase,OOV,""""""
1911,kakak,WORD,,LowerCase,OOV,""""""
1911,infokan,WORD,,LowerCase,OOV,""""""
1911,nomor,WORD,,LowerCase,OOV,""""""
1911,resi,WORD,,LowerCase,OOV,""""""
1911,pengirimannya,WORD,,LowerCase,OOV,""""""
1911,melalui,WORD,,LowerCase,OOV,""""""
1911,via,WORD,,LowerCase,OOV,""""""
1911,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1911,terlebih,WORD,,LowerCase,OOV,""""""
1911,dahulu,WORD,,LowerCase,OOV,""""""
1911,kak,WORD,,LowerCase,NOUN,""""""
1911,",",OPUNC,,,,""""""
1911,agar,WORD,,LowerCase,OOV,""""""
1911,Aura,WORD,,"TitleCase, CapStart",OOV,""""""
1911,cek,WORD,,LowerCase,OOV,""""""
1911,status,WORD,,LowerCase,OOV,""""""
1911,paketnya,WORD,,LowerCase,NOUN,""""""
1911,lebih,WORD,,LowerCase,OOV,""""""
1911,lanjut,WORD,,LowerCase,OOV,""""""
1911,.,EPUNC,,,,""""""
1911,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
1911,^,PUNC,,,,""""""
1911,Aura,WORD,,"TitleCase, CapStart",OOV,""""""
1912,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
1912,kak,WORD,,LowerCase,NOUN,""""""
1912,Yoifby,WORD,,"TitleCase, CapStart",OOV,""""""
1912,.,EPUNC,,,,""""""
1912,Kakak,WORD,,"TitleCase, CapStart",OOV,""""""
1912,ingin,WORD,,LowerCase,OOV,""""""
1912,mengirim,WORD,,LowerCase,OOV,""""""
1912,paket,WORD,,LowerCase,OOV,""""""
1912,atau,WORD,,LowerCase,OOV,""""""
1912,menanyakan,WORD,,LowerCase,OOV,""""""
1912,paket,WORD,,LowerCase,OOV,""""""
1912,?,EPUNC,,,,""""""
1912,mohon,WORD,,LowerCase,OOV,""""""
1912,infokan,WORD,,LowerCase,OOV,""""""
1912,via,WORD,,LowerCase,OOV,""""""
1912,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1912,di,WORD,,LowerCase,PREP,""""""
1912,kota,WORD,,LowerCase,OOV,""""""
1912,mana,WORD,,LowerCase,PREP,""""""
1912,?,EPUNC,,,,""""""
1912,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
1912,^,PUNC,,,,""""""
1912,Aily,WORD,,"TitleCase, CapStart",OOV,""""""
1913,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
1913,kak,WORD,,LowerCase,NOUN,""""""
1913,maaf,WORD,,LowerCase,OOV,""""""
1913,ya,WORD,,LowerCase,OOV,""""""
1913,terkait,WORD,,LowerCase,OOV,""""""
1913,kendala,WORD,,LowerCase,OOV,""""""
1913,pesanan,WORD,,LowerCase,OOV,""""""
1913,kamu,WORD,,LowerCase,OOV,""""""
1913,.,EPUNC,,,,""""""
1913,Supaya,WORD,,"TitleCase, CapStart",OOV,""""""
1913,bisa,WORD,,LowerCase,OOV,""""""
1913,dibantu,WORD,,LowerCase,OOV,""""""
1913,cek,WORD,,LowerCase,OOV,""""""
1913,mohon,WORD,,LowerCase,OOV,""""""
1913,infokan,WORD,,LowerCase,OOV,""""""
1913,username,WORD,,LowerCase,OOV,""""""
1913,dan,WORD,,LowerCase,OOV,""""""
1913,nomor,WORD,,LowerCase,OOV,""""""
1913,pesanan,WORD,,LowerCase,OOV,""""""
1913,via,WORD,,LowerCase,OOV,""""""
1913,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1913,.,EPUNC,,,,""""""
1913,Terima,WORD,,"TitleCase, CapStart",OOV,""""""
1913,Kasih,WORD,,"TitleCase, CapStart",OOV,""""""
1913,^,PUNC,,,,""""""
1913,AL,WORD,,"UpperCase, CapStart",OOV,""""""
1914,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
1914,kak,WORD,,LowerCase,NOUN,""""""
1914,",",OPUNC,,,,""""""
1914,mohon,WORD,,LowerCase,OOV,""""""
1914,maaf,WORD,,LowerCase,OOV,""""""
1914,perihal,WORD,,LowerCase,OOV,""""""
1914,kirimannya,WORD,,LowerCase,OOV,""""""
1914,kami,WORD,,LowerCase,OOV,""""""
1914,sampaikan,WORD,,LowerCase,OOV,""""""
1914,via,WORD,,LowerCase,OOV,""""""
1914,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1914,ya,WORD,,LowerCase,OOV,""""""
1914,kak,WORD,,LowerCase,NOUN,""""""
1914,:,PUNC,,,,""""""
1914,),SPUNC,,,,""""""
1914,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
1914,^,PUNC,,,,""""""
1914,Gadis,WORD,,"TitleCase, CapStart",OOV,""""""
1915,jnt,WORD,,LowerCase,OOV,""""""
1915,babi,WORD,,LowerCase,OOV,""""""
1915,",",OPUNC,,,,""""""
1915,ekspedisi,WORD,,LowerCase,OOV,""""""
1915,PALING,WORD,,"UpperCase, CapStart",OOV,""""""
1915,JELEK,WORD,,"UpperCase, CapStart",OOV,""""""
1915,.,EPUNC,,,,""""""
1915,paket,WORD,,LowerCase,OOV,""""""
1915,ga,WORD,,LowerCase,ADV,""""""
1915,pernah,WORD,,LowerCase,OOV,""""""
1915,nyampe,WORD,,LowerCase,OOV,""""""
1915,.,EPUNC,,,,""""""
1915,jangan,WORD,,LowerCase,OOV,""""""
1915,mau,WORD,,LowerCase,ADV,""""""
1915,pake,WORD,,LowerCase,VERB,""""""
1915,jnt,WORD,,LowerCase,OOV,""""""
1915,gais,WORD,,LowerCase,OOV,""""""
1915,",",OPUNC,,,,""""""
1915,jelek,WORD,,LowerCase,OOV,""""""
1915,.,EPUNC,,,,""""""
1915,mending,WORD,,LowerCase,OOV,""""""
1915,anteraja,WORD,,LowerCase,OOV,""""""
1915,atau,WORD,,LowerCase,OOV,""""""
1915,sicepat,WORD,,LowerCase,OOV,""""""
1915,.,EPUNC,,,,""""""
1915,.,EPUNC,,,,""""""
1915,.,EPUNC,,,,""""""
1915,cuma,WORD,,LowerCase,OOV,""""""
1915,2,NUM,,Digit,,""""""
1915,HARI,WORD,,"UpperCase, CapStart",NOUN,""""""
1915,langsung,WORD,,LowerCase,OOV,""""""
1915,nyampe,WORD,,LowerCase,OOV,""""""
1916,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
1916,kak,WORD,,LowerCase,NOUN,""""""
1916,Emir,WORD,,"TitleCase, CapStart",OOV,""""""
1916,",",OPUNC,,,,""""""
1916,maaf,WORD,,LowerCase,OOV,""""""
1916,banget,WORD,,LowerCase,OOV,""""""
1916,ya,WORD,,LowerCase,OOV,""""""
1916,udah,WORD,,LowerCase,ADV,""""""
1916,buat,WORD,,LowerCase,PREP,""""""
1916,ga,WORD,,LowerCase,ADV,""""""
1916,nyaman,WORD,,LowerCase,OOV,""""""
1916,.,EPUNC,,,,""""""
1916,terkait,WORD,,LowerCase,OOV,""""""
1916,kendala,WORD,,LowerCase,OOV,""""""
1916,kakak,WORD,,LowerCase,OOV,""""""
1916,",",OPUNC,,,,""""""
1916,aku,WORD,,LowerCase,OOV,""""""
1916,infoin,WORD,,LowerCase,OOV,""""""
1916,kamu,WORD,,LowerCase,OOV,""""""
1916,bisa,WORD,,LowerCase,OOV,""""""
1916,chat,WORD,,LowerCase,VERB,""""""
1916,aku,WORD,,LowerCase,OOV,""""""
1916,dgn,WORD,,LowerCase,OOV,""""""
1916,memberikan,WORD,,LowerCase,OOV,""""""
1916,detail,WORD,,LowerCase,OOV,""""""
1916,kendala,WORD,,LowerCase,OOV,""""""
1916,",",OPUNC,,,,""""""
1916,username,WORD,,LowerCase,OOV,""""""
1916,dan,WORD,,LowerCase,OOV,""""""
1916,ss,WORD,,LowerCase,OOV,""""""
1916,kendala,WORD,,LowerCase,OOV,""""""
1916,melalui,WORD,,LowerCase,OOV,""""""
1916,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1916,di,WORD,,LowerCase,PREP,""""""
1916,dan,WORD,,LowerCase,OOV,""""""
1916,yaa,WORD,,LowerCase,OOV,""""""
1916,.,EPUNC,,,,""""""
1916,Stay,WORD,,"TitleCase, CapStart",OOV,""""""
1916,safe,WORD,,LowerCase,OOV,""""""
1916,^,PUNC,,,,""""""
1916,KY,WORD,,"UpperCase, CapStart",OOV,""""""
1917,Tolong,WORD,,"TitleCase, CapStart",OOV,""""""
1917,dong,WORD,,LowerCase,OOV,""""""
1917,kerja,WORD,,LowerCase,OOV,""""""
1917,",",OPUNC,,,,""""""
1917,ini,WORD,,LowerCase,OOV,""""""
1917,paket,WORD,,LowerCase,OOV,""""""
1917,ngestuck,WORD,,LowerCase,OOV,""""""
1917,udah,WORD,,LowerCase,ADV,""""""
1917,mau,WORD,,LowerCase,ADV,""""""
1917,10,NUM,,Digit,,""""""
1917,hari,WORD,,LowerCase,NOUN,""""""
1917,.,EPUNC,,,,""""""
1917,Saya,WORD,,"TitleCase, CapStart",OOV,""""""
1917,bayar,WORD,,LowerCase,OOV,""""""
1917,pake,WORD,,LowerCase,VERB,""""""
1917,duit,WORD,,LowerCase,OOV,""""""
1917,bukan,WORD,,LowerCase,OOV,""""""
1917,daun,WORD,,LowerCase,OOV,""""""
1917,JD0462507841,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1918,Riwayat,WORD,,"TitleCase, CapStart",OOV,""""""
1918,Penukaran,WORD,,"TitleCase, CapStart",OOV,""""""
1918,Hadiah,WORD,,"TitleCase, CapStart",OOV,""""""
1918,Macbook,WORD,,"TitleCase, CapStart",OOV,""""""
1918,Air,WORD,,"TitleCase, CapStart",OOV,""""""
1918,M3,WORD,,"TitleCase, CapStart, CharDigit",OOV,""""""
1918,",",OPUNC,,,,""""""
1918,HP,WORD,,"UpperCase, CapStart",OOV,""""""
1918,Oppo,WORD,,"TitleCase, CapStart",OOV,""""""
1918,N3,WORD,,"TitleCase, CapStart, CharDigit",OOV,""""""
1918,Flip,WORD,,"TitleCase, CapStart",OOV,""""""
1918,",",OPUNC,,,,""""""
1918,Merchandise,WORD,,"TitleCase, CapStart",OOV,""""""
1918,dan,WORD,,LowerCase,OOV,""""""
1918,Poin,WORD,,"TitleCase, CapStart",OOV,""""""
1918,Saya,WORD,,"TitleCase, CapStart",OOV,""""""
1918,Dihapus,WORD,,"TitleCase, CapStart",OOV,""""""
1918,Sepihak,WORD,,"TitleCase, CapStart",OOV,""""""
1918,oleh,WORD,,LowerCase,OOV,""""""
1918,J,WORD,,"TitleCase, CapStart",OOV,""""""
1918,&,PUNC,,,,""""""
1918,amp,WORD,,LowerCase,OOV,""""""
1918,;,PUNC,,,,""""""
1918,T,WORD,,"TitleCase, CapStart",OOV,""""""
1918,Express,WORD,,"TitleCase, CapStart",OOV,""""""
1918,|,PUNC,,,,""""""
1918,CC,WORD,,"UpperCase, CapStart",OOV,""""""
1919,ini,WORD,,LowerCase,OOV,""""""
1919,gimana,WORD,,LowerCase,OOV,""""""
1919,ya,WORD,,LowerCase,OOV,""""""
1919,saya,WORD,,LowerCase,OOV,""""""
1919,beli,WORD,,LowerCase,OOV,""""""
1919,sepatu,WORD,,LowerCase,OOV,""""""
1919,di,WORD,,LowerCase,PREP,""""""
1919,pake,WORD,,LowerCase,VERB,""""""
1919,ekpedisi,WORD,,LowerCase,OOV,""""""
1919,Di,WORD,,"TitleCase, CapStart",PREP,""""""
1919,keterangan,WORD,,LowerCase,OOV,""""""
1919,paket,WORD,,LowerCase,OOV,""""""
1919,sudah,WORD,,LowerCase,OOV,""""""
1919,di,WORD,,LowerCase,PREP,""""""
1919,terima,WORD,,LowerCase,OOV,""""""
1919,pda,WORD,,LowerCase,OOV,""""""
1919,tgl,WORD,,LowerCase,NOUN,""""""
1919,13,NUM,,Digit,,""""""
1919,",",OPUNC,,,,""""""
1919,tapi,WORD,,LowerCase,OOV,""""""
1919,saya,WORD,,LowerCase,OOV,""""""
1919,sama,WORD,,LowerCase,OOV,""""""
1919,sekali,WORD,,LowerCase,OOV,""""""
1919,belum,WORD,,LowerCase,ADV,""""""
1919,menerima,WORD,,LowerCase,OOV,""""""
1919,paket,WORD,,LowerCase,OOV,""""""
1919,tersebut,WORD,,LowerCase,OOV,""""""
1919,🙏,PUNC,,,OOV,""""""
1919,🏻,PUNC,,,OOV,""""""
1919,🙏,PUNC,,,OOV,""""""
1919,🏻,PUNC,,,OOV,""""""
1919,Mohon,WORD,,"TitleCase, CapStart",OOV,""""""
1919,bantuanya,WORD,,LowerCase,OOV,""""""
1919,teman,WORD,,LowerCase,OOV,""""""
1919,"""",PUNC,,,,""""""
